Percent_Thrombolysis_(median),Percent_Thrombolysis_(low_5%),Percent_Thrombolysis_(high_95%),Percent_Thrombolysis_(mean),Percent_Thrombolysis_(stdev),Percent_Thrombolysis_(95ci),Baseline_good_outcomes_per_1000_patients_(median),Baseline_good_outcomes_per_1000_patients_(low_5%),Baseline_good_outcomes_per_1000_patients_(high_95%),Baseline_good_outcomes_per_1000_patients_(mean),Baseline_good_outcomes_per_1000_patients_(stdev),Baseline_good_outcomes_per_1000_patients_(95ci),Additional_good_outcomes_per_1000_patients_(median),Additional_good_outcomes_per_1000_patients_(low_5%),Additional_good_outcomes_per_1000_patients_(high_95%),Additional_good_outcomes_per_1000_patients_(mean),Additional_good_outcomes_per_1000_patients_(stdev),Additional_good_outcomes_per_1000_patients_(95ci),Onset_to_needle_(mean),Onset_to_puncture_(mean),stroke_team,scenario
18.485523,15.812918,20.512249,18.407572,1.567953,0.307313,336.302895,302.895323,360.91314,335.011136,17.87403,3.503245,11.135857,4.454343,20.044543,11.69265,5.166516,1.012619,169.63627,,76,onset_benchmark
11.804009,9.576837,13.808463,11.737194,1.316471,0.258024,336.302895,302.895323,365.367483,335.523385,19.370495,3.796547,8.908686,0.0,15.5902,8.285078,4.432694,0.868792,147.927845,,76,speed
16.035635,12.917595,18.708241,15.96882,1.685941,0.330438,337.416481,298.329621,376.503341,337.238307,22.735228,4.456023,11.135857,2.227171,20.044543,11.469933,5.319419,1.042587,150.159561,,76,speed_benchmark
14.699332,11.792873,17.14922,14.447661,1.510427,0.296038,334.075724,305.122494,369.821826,335.100223,20.019331,3.923717,11.135857,2.227171,17.817372,10.489978,4.73032,0.927126,149.340289,,76,speed_onset
20.267261,17.583519,22.717149,20.151448,1.64928,0.323253,334.075724,307.126949,369.821826,336.481069,19.719912,3.865032,15.5902,6.681514,24.498886,15.746102,5.958117,1.16777,149.116804,,76,speed_onset_benchmark
10.260116,7.789017,12.716763,10.251445,1.520181,0.29795,341.040462,306.358382,387.427746,344.595376,26.245212,5.143967,5.780347,0.0,11.705202,5.520231,4.089283,0.801485,174.964607,,77,base
16.473988,13.583815,19.364162,16.50578,1.882884,0.369038,345.375723,308.959538,378.757225,343.468208,22.155026,4.342305,11.560694,2.890173,20.375723,11.011561,5.642889,1.105986,174.959,,77,benchmark
12.427746,9.537572,15.317919,12.433526,1.776396,0.348167,346.820809,297.543353,375.722543,343.236994,23.037742,4.515314,5.780347,0.0,17.34104,7.83237,5.002471,0.980466,174.716884,,77,onset
20.231214,17.615607,23.713873,20.436416,2.110802,0.41371,346.820809,311.705202,384.393064,346.965318,22.40367,4.391039,14.450867,5.780347,23.121387,13.583815,5.86008,1.148554,177.454767,,77,onset_benchmark
10.693642,8.092486,12.731214,10.650289,1.453746,0.284929,349.710983,303.179191,384.537572,347.34104,24.525242,4.806859,5.780347,0.0,14.450867,7.023121,4.274106,0.837709,160.749226,,77,speed
17.34104,14.147399,19.66763,17.054913,1.781383,0.349145,343.930636,303.323699,381.50289,340.953757,22.821873,4.473005,11.560694,2.890173,20.231214,11.705202,5.120494,1.003598,160.225127,,77,speed_benchmark
13.00578,10.404624,15.910405,13.046243,1.620425,0.317597,342.485549,300.433526,384.537572,343.843931,27.290447,5.348829,8.67052,2.890173,17.34104,8.583815,4.508517,0.883653,159.908582,,77,speed_onset
21.098266,17.919075,24.00289,21.101156,2.026869,0.397259,343.930636,303.468208,387.572254,344.971098,25.533649,5.004503,14.450867,5.780347,26.156069,14.942197,6.534747,1.280787,160.683868,,77,speed_onset_benchmark
12.860892,10.748031,15.223097,12.889764,1.444784,0.283172,343.832021,312.073491,380.577428,346.351706,22.457516,4.401592,7.874016,2.624672,18.372703,9.685039,4.654894,0.912342,155.853892,,78,base
14.173228,11.509186,16.811024,14.278215,1.622252,0.317955,345.144357,309.580052,388.451444,347.217848,24.243657,4.751669,10.498688,5.249344,21.128609,11.207349,5.326392,1.043954,154.776572,,78,benchmark
18.635171,16.010499,21.52231,18.724409,1.792301,0.351285,349.081365,317.454068,380.577428,347.952756,20.149284,3.949187,13.12336,5.249344,26.246719,14.698163,6.610545,1.295643,155.819921,,78,onset
21.52231,18.897638,25.209974,21.800525,2.013396,0.394618,346.456693,314.829396,385.958005,346.167979,24.095676,4.722666,18.372703,7.874016,29.002625,17.769029,6.619539,1.297406,155.223812,,78,onset_benchmark
12.204724,9.186352,14.711286,12.19685,1.632708,0.320005,341.207349,301.706037,375.459318,341.469816,23.082708,4.524128,10.498688,2.624672,18.372703,10.052493,4.61526,0.904574,145.90656,,78,speed
14.698163,11.7979,17.611549,14.603675,1.800165,0.352826,346.456693,314.698163,385.958005,347.664042,22.67184,4.443599,11.811024,2.624672,23.753281,12.099738,6.703523,1.313866,148.799874,,78,speed_benchmark
18.635171,15.485564,22.073491,18.845144,2.131967,0.417858,347.769029,312.204724,375.590551,345.511811,19.938435,3.907861,15.748031,5.249344,26.246719,14.986877,5.661281,1.109591,146.215525,,78,speed_onset
21.52231,18.635171,24.160105,21.448819,1.90407,0.373191,349.081365,309.448819,380.839895,346.87664,21.923808,4.296987,18.372703,7.874016,28.871391,17.742782,6.52707,1.279282,146.352267,,78,speed_onset_benchmark
16.428571,14.0,19.428571,16.4,1.607548,0.315074,357.142857,311.428571,397.142857,357.057143,24.843207,4.869179,8.571429,2.857143,20.0,10.657143,5.166452,1.012606,182.003931,,79,base
20.571429,17.414286,23.157143,20.417143,1.95071,0.382332,354.285714,319.857143,400.0,356.428571,25.18904,4.936961,14.285714,5.714286,25.714286,15.0,6.055811,1.186917,180.591101,,79,benchmark
17.142857,13.7,20.0,16.917143,2.094961,0.410605,362.857143,328.428571,394.428571,361.742857,20.474257,4.012881,11.428571,2.857143,22.857143,12.571429,5.523511,1.082588,181.313612,,79,onset
20.571429,17.985714,24.3,20.808571,2.032129,0.39829,354.285714,317.0,397.428571,356.142857,24.872795,4.874978,14.285714,5.714286,22.857143,14.428571,6.123514,1.200187,180.139689,,79,onset_benchmark
17.428571,14.828571,20.285714,17.391429,1.861259,0.3648,355.714286,308.428571,397.142857,354.057143,26.382781,5.17093,11.428571,5.571429,20.142857,12.742857,5.932625,1.162773,168.293365,,79,speed
21.428571,18.571429,25.728571,21.708571,2.185381,0.428327,357.142857,311.285714,388.714286,354.371429,24.009395,4.705755,14.285714,5.714286,25.714286,15.8,5.919198,1.160141,166.466334,,79,speed_benchmark
17.428571,14.571429,20.871429,17.548571,1.889628,0.37036,361.428571,314.142857,394.285714,359.428571,24.463739,4.794805,11.428571,5.571429,23.0,13.2,6.142404,1.203889,167.99573,,79,speed_onset
22.571429,18.857143,26.014286,22.414286,1.980476,0.388166,355.714286,314.285714,400.0,355.342857,25.398591,4.978032,17.142857,8.428571,28.571429,17.542857,6.105241,1.196605,168.126746,,79,speed_onset_benchmark
10.514541,8.255034,13.210291,10.514541,1.457828,0.285729,344.519016,319.798658,378.076063,345.503356,18.267028,3.580272,6.711409,2.12528,13.422819,7.158837,3.555043,0.696776,164.007198,,80,base
12.192394,10.727069,15.0,12.545861,1.388809,0.272202,346.756152,317.449664,384.787472,346.599553,20.206298,3.960362,8.948546,2.237136,15.659955,9.105145,4.397403,0.861875,165.509474,,80,benchmark
17.225951,14.541387,19.9217,17.158837,1.738267,0.340694,342.281879,313.087248,382.550336,343.333333,22.318096,4.374266,11.185682,4.474273,20.134228,11.252796,4.688939,0.919015,163.195966,,80,onset
20.357942,17.897092,23.277405,20.331096,1.786113,0.350072,346.756152,304.026846,384.787472,346.577181,24.184079,4.739992,14.541387,6.711409,24.720358,14.854586,5.410397,1.060418,164.923007,,80,onset_benchmark
10.290828,8.478747,13.199105,10.608501,1.462737,0.286691,341.163311,310.961969,380.425056,342.774049,19.718361,3.864728,6.711409,0.0,15.659955,7.583893,4.058296,0.795411,150.185526,,80,speed
12.527964,10.290828,14.765101,12.469799,1.429683,0.280213,348.993289,308.612975,375.950783,347.472036,21.393871,4.193122,8.948546,2.237136,15.771812,9.395973,4.607863,0.903124,151.208703,,80,speed_benchmark
17.785235,15.190157,20.134228,17.758389,1.714631,0.336061,344.519016,310.626398,371.47651,343.243848,19.758507,3.872596,11.185682,4.362416,24.608501,12.930649,5.56752,1.091214,150.368655,,80,speed_onset
20.805369,18.344519,23.724832,20.879195,1.816917,0.356109,346.756152,313.199105,380.425056,346.107383,20.208899,3.960872,15.659955,8.836689,26.957494,17.024609,6.302722,1.235311,151.120385,,80,speed_onset_benchmark
11.438475,9.696707,13.171577,11.313692,1.165879,0.228508,336.221837,310.138648,369.237435,338.197574,18.200316,3.567196,8.665511,3.466205,13.951473,8.422877,3.956838,0.775526,166.952426,,81,base
14.558059,11.785095,16.811092,14.490468,1.515074,0.296949,336.221837,304.939341,362.218371,335.580589,16.671911,3.267634,10.398614,3.466205,19.064125,10.571924,4.664082,0.914143,165.860821,,81,benchmark
17.504333,15.07799,19.757366,17.487002,1.419461,0.278209,335.355286,305.025997,362.218371,335.164645,17.032413,3.338292,12.131716,5.199307,20.883882,11.87175,4.804272,0.94162,167.361126,,81,onset
22.010399,19.40208,24.974003,22.065858,1.719725,0.33706,334.488735,305.025997,372.616984,338.596187,20.23026,3.965058,15.59792,8.665511,24.263432,15.736568,4.445464,0.871295,167.126277,,81,onset_benchmark
11.785095,10.051993,14.038128,11.837088,1.258346,0.246631,336.221837,311.87175,360.571924,335.892548,16.208777,3.176862,10.398614,5.112652,15.59792,9.82669,3.527417,0.691361,149.986459,,81,speed
14.731369,12.989601,16.984402,14.850953,1.338312,0.262304,334.488735,306.672444,360.571924,334.766031,16.883604,3.309126,10.398614,5.112652,19.064125,11.299827,4.416707,0.865659,149.820276,,81,speed_benchmark
18.370884,16.291161,21.507799,18.511265,1.595978,0.312806,337.088388,301.473137,362.305026,334.991334,18.792912,3.683343,13.864818,8.665511,22.616984,14.7487,4.85528,0.951617,149.711768,,81,speed_onset
23.656846,20.797227,25.67591,23.537262,1.714568,0.336049,333.622184,310.138648,364.038128,335.320624,15.881241,3.112666,19.064125,8.665511,27.729636,19.046794,5.140592,1.007538,149.839745,,81,speed_onset_benchmark
13.801453,11.380145,16.731235,13.847458,1.83167,0.359001,360.774818,331.476998,404.479419,361.719128,22.577621,4.425132,10.895884,4.842615,19.37046,11.525424,4.81957,0.944618,154.867285,,82,base
14.285714,12.336562,16.707022,14.372881,1.430405,0.280354,360.774818,326.876513,394.794189,361.501211,20.457375,4.009572,12.106538,4.842615,19.37046,12.251816,5.262452,1.031422,154.216177,,82,benchmark
17.675545,14.285714,20.108959,17.709443,1.71662,0.336451,363.196126,338.861985,399.636804,364.527845,19.435698,3.809327,14.527845,4.72155,24.33414,14.01937,6.477835,1.269632,154.854071,,82,onset
18.765133,15.98063,22.033898,18.995157,1.855339,0.36364,360.774818,317.070218,392.251816,358.886199,21.222011,4.159438,14.527845,7.263923,24.213075,15.520581,5.354763,1.049514,155.394427,,82,onset_benchmark
13.317191,10.883777,15.992736,13.40678,1.639921,0.321419,360.774818,316.949153,394.673123,360.581114,23.520005,4.609836,9.68523,4.842615,19.37046,10.895884,4.674612,0.916207,147.458911,,82,speed
14.285714,11.368039,16.949153,14.208232,1.803712,0.353521,364.40678,324.33414,394.794189,361.234867,22.429728,4.396146,12.106538,2.421308,19.491525,12.130751,5.07542,0.994764,146.224986,,82,speed_benchmark
17.433414,14.285714,19.854722,17.312349,1.89673,0.371752,360.774818,326.755448,394.794189,360.799031,20.480505,4.014105,14.527845,7.263923,26.634383,14.842615,6.006915,1.177334,146.345411,,82,speed_onset
18.523002,15.496368,22.276029,18.690073,2.044056,0.400628,363.196126,326.755448,392.372881,361.719128,20.59124,4.035809,14.527845,7.142857,26.634383,15.423729,5.867272,1.149964,147.258299,,82,speed_onset_benchmark
12.738854,10.175159,15.621019,12.767516,1.804441,0.353664,350.318471,314.968153,391.719745,350.828025,24.295077,4.761748,9.55414,0.0,19.10828,8.694268,5.614661,1.100453,176.24111,,83,base
21.974522,18.455414,25.812102,22.047771,2.198459,0.43089,347.133758,312.101911,388.535032,348.630573,22.886892,4.485748,15.923567,6.210191,31.847134,16.974522,8.098043,1.587187,176.111171,,83,benchmark
13.216561,9.856688,16.242038,13.210191,1.980066,0.388086,350.318471,305.732484,391.719745,349.490446,25.423848,4.982983,9.55414,3.184713,19.10828,8.88535,5.24563,1.028125,174.818904,,83,onset
21.656051,18.455414,25.477707,21.77707,2.235852,0.438219,351.910828,312.101911,391.719745,351.974522,22.75232,4.459373,15.923567,6.369427,25.477707,15.828025,6.456571,1.265465,177.006111,,83,onset_benchmark
12.420382,10.191083,15.302548,12.627389,1.733957,0.339849,347.133758,308.757962,388.535032,346.050955,25.996062,5.095135,7.961783,0.0,16.082803,8.88535,5.418552,1.062017,170.072739,,83,speed
21.656051,17.834395,25.159236,21.732484,2.307708,0.452303,350.318471,308.757962,398.089172,351.719745,27.310996,5.352857,12.738854,6.369427,28.66242,15.286624,6.924297,1.357137,171.686085,,83,speed_benchmark
12.898089,10.191083,15.93949,12.968153,1.829803,0.358635,353.503185,305.254777,401.433121,350.987261,29.427113,5.767608,9.55414,3.184713,16.082803,8.66242,4.813496,0.943428,171.456504,,83,speed_onset
21.656051,18.121019,25.175159,21.621019,2.110023,0.413557,347.133758,314.968153,398.248408,350.66879,25.931647,5.082509,15.923567,6.369427,28.66242,16.401274,6.719685,1.317034,170.746975,,83,speed_onset_benchmark
0.0,0.0,0.0,0.0,0.0,,319.767442,255.813953,383.72093,321.453488,36.995574,7.250999,0.0,0.0,0.0,0.0,0.0,,,,84,base
0.0,0.0,0.0,0.0,0.0,,325.581395,267.151163,378.488372,324.069767,34.147945,6.692874,0.0,0.0,0.0,0.0,0.0,,,,84,benchmark
0.0,0.0,0.0,0.0,0.0,,322.674419,272.674419,366.27907,321.162791,30.942938,6.064704,0.0,0.0,0.0,0.0,0.0,,,,84,onset
0.0,0.0,0.0,0.0,0.0,,325.581395,278.77907,378.197674,326.162791,32.528553,6.375479,0.0,0.0,0.0,0.0,0.0,,,,84,onset_benchmark
0.0,0.0,0.0,0.0,0.0,,325.581395,279.069767,372.383721,325.406977,29.800024,5.840697,0.0,0.0,0.0,0.0,0.0,,,,84,speed
0.0,0.0,0.0,0.0,0.0,,325.581395,267.44186,366.27907,322.209302,30.766548,6.030133,0.0,0.0,0.0,0.0,0.0,,,,84,speed_benchmark
0.0,0.0,0.0,0.0,0.0,,325.581395,273.255814,366.27907,321.976744,30.348659,5.948228,0.0,0.0,0.0,0.0,0.0,,,,84,speed_onset
0.0,0.0,0.0,0.0,0.0,,319.767442,273.255814,372.383721,321.802326,31.264081,6.127647,0.0,0.0,0.0,0.0,0.0,,,,84,speed_onset_benchmark
16.761769,14.835949,18.851641,16.864479,1.308474,0.256456,329.529244,303.780314,361.198288,331.840228,18.653553,3.656029,11.412268,5.634807,18.544936,11.825963,4.210819,0.825305,158.765643,,85,base
20.542083,18.673324,22.396576,20.542083,1.274157,0.24973,333.808845,308.059914,356.847361,332.78174,16.594132,3.25239,14.265335,8.487874,24.25107,14.921541,5.273362,1.03356,158.671668,,85,benchmark
20.114123,17.824536,21.997147,20.135521,1.375531,0.269599,332.382311,302.425107,360.912981,333.580599,17.981297,3.524269,12.838802,7.132668,19.971469,13.452211,3.800062,0.744798,157.911591,,85,onset
24.750357,22.53923,27.11127,24.776034,1.557799,0.305323,335.235378,305.206847,365.192582,333.124108,17.674321,3.464103,17.118402,9.985735,24.322397,17.360913,4.219402,0.826988,160.340464,,85,onset_benchmark
16.904422,14.686163,19.407989,16.908702,1.448193,0.283841,335.235378,310.699001,365.263909,334.778887,16.922611,3.316771,11.412268,5.634807,18.544936,12.282454,4.242915,0.831596,152.026766,,85,speed
20.970043,18.39515,23.116976,20.942939,1.38065,0.270602,330.955777,300.927247,355.206847,330.099857,17.662129,3.461714,15.691869,7.061341,24.25107,15.606277,5.417186,1.061749,154.270072,,85,speed_benchmark
20.542083,18.10271,23.109843,20.517832,1.479173,0.289913,329.529244,306.704708,358.202568,330.513552,15.733986,3.083805,14.265335,8.487874,22.895863,15.007133,5.238398,1.026707,153.187394,,85,speed_onset
25.249643,22.945792,27.824536,25.236805,1.539243,0.301686,331.669044,299.500713,359.629101,330.784593,17.537486,3.437284,18.544936,12.767475,28.601997,19.343795,5.449344,1.068052,153.034477,,85,speed_onset_benchmark
15.782493,12.732095,17.785146,15.591512,1.644476,0.322311,372.679045,326.127321,400.530504,369.177719,23.875299,4.679473,11.93634,2.519894,21.220159,11.193634,5.599369,1.097456,161.167298,,86,base
18.037135,14.588859,21.233422,17.854111,1.939581,0.380151,374.005305,328.779841,403.31565,373.103448,23.785352,4.661843,13.262599,2.65252,21.352785,13.209549,5.591749,1.095963,160.878638,,86,benchmark
16.976127,13.262599,20.172414,16.899204,2.148078,0.421016,368.700265,333.952255,408.488064,370.079576,20.551449,4.02801,13.262599,5.30504,23.872679,13.474801,6.063697,1.188463,159.353879,,86,onset
19.628647,16.976127,22.824934,19.541114,1.889979,0.370429,367.374005,341.777188,403.183024,369.416446,20.556204,4.028942,13.262599,5.30504,23.872679,14.058355,5.482912,1.074631,161.892038,,86,onset_benchmark
15.384615,13.249337,18.580902,15.628647,1.772634,0.34743,368.700265,331.564987,395.490716,365.994695,21.49958,4.21384,10.61008,2.65252,21.220159,12.546419,5.62817,1.103101,156.782473,,86,speed
18.435013,15.119363,21.233422,18.262599,1.883319,0.369124,368.700265,336.737401,405.96817,367.29443,22.875247,4.483466,15.915119,5.30504,23.872679,14.933687,5.738216,1.12467,154.207974,,86,speed_benchmark
17.506631,14.575597,20.96817,17.679045,2.193286,0.429876,366.047745,331.432361,408.62069,367.029178,23.72083,4.649197,13.262599,5.30504,23.872679,14.03183,6.44565,1.263324,154.624647,,86,speed_onset
20.424403,16.697613,23.355438,20.206897,2.103981,0.412373,372.679045,339.38992,408.488064,371.27321,22.133106,4.338009,15.915119,7.824934,26.657825,16.100796,6.565383,1.286791,154.653906,,86,speed_onset_benchmark
11.154599,9.001957,12.720157,10.964775,1.202957,0.235775,313.111546,283.561644,340.606654,313.913894,17.825588,3.493751,7.827789,1.956947,15.655577,7.436399,3.903998,0.76517,155.250039,,87,base
14.677104,12.123288,17.808219,14.622309,1.635664,0.320584,313.111546,285.616438,340.508806,314.540117,17.628671,3.455156,9.784736,3.913894,15.753425,9.765166,4.349221,0.852432,153.196693,,87,benchmark
15.753425,13.502935,18.600783,16.058708,1.703263,0.333833,311.154599,283.659491,342.465753,312.387476,19.463738,3.814823,11.741683,3.913894,19.569472,11.761252,5.361089,1.050754,155.851144,,87,onset
21.624266,19.178082,24.510763,21.76908,1.7151,0.336153,315.068493,283.463796,340.508806,313.659491,17.77775,3.484375,15.655577,7.827789,21.624266,14.990215,5.529629,1.083787,154.066649,,87,onset_benchmark
11.056751,8.610568,13.307241,11.017613,1.386982,0.271843,317.02544,283.561644,342.661448,315.381605,18.359309,3.598358,7.827789,1.956947,15.655577,8.454012,4.29899,0.842586,138.126949,,87,speed
14.285714,11.741683,17.035225,14.385519,1.635052,0.320464,311.154599,285.518591,340.606654,311.800391,17.944461,3.51705,11.741683,3.913894,19.569472,11.330724,5.205872,1.020332,137.322016,,87,speed_benchmark
16.731898,13.894325,19.784736,16.755382,1.673238,0.327949,311.154599,277.592955,338.747554,311.232877,18.778455,3.680509,13.69863,5.870841,19.667319,13.170254,4.824531,0.945591,138.695146,,87,speed_onset
22.21135,18.786693,24.872798,22.176125,1.804726,0.35372,311.154599,279.843444,344.520548,311.8591,19.375823,3.797592,17.612524,9.784736,29.354207,17.592955,5.538541,1.085534,138.866807,,87,speed_onset_benchmark
13.91129,11.491935,15.725806,13.77621,1.301265,0.255043,354.83871,320.46371,389.21371,353.850806,20.443397,4.006832,10.080645,2.016129,20.16129,9.899194,4.855439,0.951649,155.506504,,88,base
18.951613,16.320565,21.784274,19.048387,1.704847,0.334144,352.822581,320.564516,381.25,352.560484,19.339421,3.790457,14.112903,6.048387,22.278226,13.991935,5.321229,1.042942,156.701874,,88,benchmark
15.423387,13.508065,18.145161,15.625,1.504509,0.294878,355.846774,320.46371,383.064516,354.314516,19.343592,3.791274,10.080645,3.931452,18.245968,10.383065,4.781133,0.937085,155.729615,,88,onset
20.967742,17.731855,23.820565,20.9375,1.847896,0.362181,354.83871,320.362903,385.080645,353.528226,19.721446,3.865332,16.129032,6.048387,24.193548,15.564516,5.392205,1.056853,156.198355,,88,onset_benchmark
13.508065,10.483871,15.534274,13.304435,1.54676,0.303159,352.822581,318.346774,379.233871,352.318548,19.287805,3.78034,10.080645,2.016129,16.129032,9.959677,4.474561,0.876998,148.850494,,88,speed
